date,value
1981-07-01,91.500
1981-08-01,92.200
1981-09-01,93.100
1981-10-01,93.400
1981-11-01,93.800
1981-12-01,94.100
1982-01-01,94.400
1982-02-01,94.700
1982-03-01,94.700
1982-04-01,95.000
1982-05-01,95.900
1982-06-01,97.000
1982-07-01,97.500
1982-08-01,97.700
1982-09-01,97.700
1982-10-01,98.100
1982-11-01,98.000
1982-12-01,97.700
1983-01-01,97.900
1983-02-01,98.000
1983-03-01,98.100
1983-04-01,98.800
1983-05-01,99.200
1983-06-01,99.400
1983-07-01,99.800
1983-08-01,100.100
1983-09-01,100.400
1983-10-01,100.800
1983-11-01,101.100
1983-12-01,101.400
1984-01-01,102.100
1984-02-01,102.600
1984-03-01,102.900
1984-04-01,103.300
1984-05-01,103.500
1984-06-01,103.700
1984-07-01,104.100
1984-08-01,104.400
1984-09-01,104.700
1984-10-01,105.100
1984-11-01,105.300
1984-12-01,105.500
1985-01-01,105.700
1985-02-01,106.300
1985-03-01,106.800
1985-04-01,107.000
1985-05-01,107.200
1985-06-01,107.500
1985-07-01,107.700
1985-08-01,107.900
1985-09-01,108.100
1985-10-01,108.500
1985-11-01,109.000
1985-12-01,109.500
1986-01-01,109.900
1986-02-01,109.700
1986-03-01,109.100
1986-04-01,108.700
1986-05-01,109.000
1986-06-01,109.400
1986-07-01,109.500
1986-08-01,109.600
1986-09-01,110.000
1986-10-01,110.200
1986-11-01,110.400
1986-12-01,110.800
1987-01-01,111.400
1987-02-01,111.800
1987-03-01,112.200
1987-04-01,112.700
1987-05-01,113.000
1987-06-01,113.500
1987-07-01,113.800
1987-08-01,114.300
1987-09-01,114.700
1987-10-01,115.000
1987-11-01,115.400
1987-12-01,115.600
1988-01-01,116.000
1988-02-01,116.200
1988-03-01,116.500
1988-04-01,117.200
1988-05-01,117.500
1988-06-01,118.000
1988-07-01,118.500
1988-08-01,119.000
1988-09-01,119.500
1988-10-01,119.900
1988-11-01,120.300
1988-12-01,120.700
1989-01-01,121.200
1989-02-01,121.600
1989-03-01,122.200
1989-04-01,123.100
1989-05-01,123.700
1989-06-01,124.100
1989-07-01,124.500
1989-08-01,124.500
1989-09-01,124.800
1989-10-01,125.400
1989-11-01,125.900
1989-12-01,126.300
1990-01-01,127.500
1990-02-01,128.000
1990-03-01,128.600
1990-04-01,128.900
1990-05-01,129.100
1990-06-01,129.900
1990-07-01,130.500
1990-08-01,131.600
1990-09-01,132.500
1990-10-01,133.400
1990-11-01,133.700
1990-12-01,134.200
1991-01-01,134.700
1991-02-01,134.800
1991-03-01,134.800
1991-04-01,135.100
1991-05-01,135.600
1991-06-01,136.000
1991-07-01,136.200
1991-08-01,136.600
1991-09-01,137.000
1991-10-01,137.200
1991-11-01,137.800
1991-12-01,138.200
1992-01-01,138.300
1992-02-01,138.600
1992-03-01,139.100
1992-04-01,139.400
1992-05-01,139.700
1992-06-01,140.100
1992-07-01,140.500
1992-08-01,140.800
1992-09-01,141.100
1992-10-01,141.700
1992-11-01,142.100
1992-12-01,142.300
1993-01-01,142.800
1993-02-01,143.100
1993-03-01,143.300
1993-04-01,143.800
1993-05-01,144.200
1993-06-01,144.300
1993-07-01,144.500
1993-08-01,144.800
1993-09-01,145.000
1993-10-01,145.600
1993-11-01,146.000
1993-12-01,146.300
1994-01-01,146.300
1994-02-01,146.700
1994-03-01,147.100
1994-04-01,147.200
1994-05-01,147.500
1994-06-01,147.900
1994-07-01,148.400
1994-08-01,149.000
1994-09-01,149.300
1994-10-01,149.400
1994-11-01,149.800
1994-12-01,150.100
1995-01-01,150.500
1995-02-01,150.900
1995-03-01,151.200
1995-04-01,151.800
1995-05-01,152.100
1995-06-01,152.400
1995-07-01,152.600
1995-08-01,152.900
1995-09-01,153.100
1995-10-01,153.500
1995-11-01,153.700
1995-12-01,153.900
1996-01-01,154.700
1996-02-01,155.000
1996-03-01,155.500
1996-04-01,156.100
1996-05-01,156.400
1996-06-01,156.700
1996-07-01,157.000
1996-08-01,157.200
1996-09-01,157.700
1996-10-01,158.200
1996-11-01,158.700
1996-12-01,159.100
1997-01-01,159.400
1997-02-01,159.700
1997-03-01,159.800
1997-04-01,159.900
1997-05-01,159.900
1997-06-01,160.200
1997-07-01,160.400
1997-08-01,160.800
1997-09-01,161.200
1997-10-01,161.500
1997-11-01,161.700
1997-12-01,161.800
1998-01-01,162.000
1998-02-01,162.000
1998-03-01,162.000
1998-04-01,162.200
1998-05-01,162.600
1998-06-01,162.800
1998-07-01,163.200
1998-08-01,163.400
1998-09-01,163.500
1998-10-01,163.900
1998-11-01,164.100
1998-12-01,164.400
1999-01-01,164.700
1999-02-01,164.700
1999-03-01,164.800
1999-04-01,165.900
1999-05-01,166.000
1999-06-01,166.000
1999-07-01,166.700
1999-08-01,167.100
1999-09-01,167.800
1999-10-01,168.100
1999-11-01,168.400
1999-12-01,168.800
2000-01-01,169.300
2000-02-01,170.000
2000-03-01,171.000
2000-04-01,170.900
2000-05-01,171.200
2000-06-01,172.200
2000-07-01,172.700
2000-08-01,172.700
2000-09-01,173.600
2000-10-01,173.900
2000-11-01,174.200
2000-12-01,174.600
2001-01-01,175.600
2001-02-01,176.000
2001-03-01,176.100
2001-04-01,176.400
2001-05-01,177.300
2001-06-01,177.700
2001-07-01,177.400
2001-08-01,177.400
2001-09-01,178.100
2001-10-01,177.600
2001-11-01,177.500
2001-12-01,177.400
2002-01-01,177.700
2002-02-01,178.000
2002-03-01,178.500
2002-04-01,179.300
2002-05-01,179.500
2002-06-01,179.600
2002-07-01,180.000
2002-08-01,180.500
2002-09-01,180.800
2002-10-01,181.200
2002-11-01,181.500
2002-12-01,181.800
2003-01-01,182.600
2003-02-01,183.600
2003-03-01,183.900
2003-04-01,183.200
2003-05-01,182.900
2003-06-01,183.100
2003-07-01,183.700
2003-08-01,184.500
2003-09-01,185.100
2003-10-01,184.900
2003-11-01,185.000
2003-12-01,185.500
2004-01-01,186.300
2004-02-01,186.700
2004-03-01,187.100
2004-04-01,187.400
2004-05-01,188.200
2004-06-01,188.900
2004-07-01,189.100
2004-08-01,189.200
2004-09-01,189.800
2004-10-01,190.800
2004-11-01,191.700
2004-12-01,191.700
2005-01-01,191.600
2005-02-01,192.400
2005-03-01,193.100
2005-04-01,193.700
2005-05-01,193.600
2005-06-01,193.700
2005-07-01,194.900
2005-08-01,196.100
2005-09-01,198.800
2005-10-01,199.100
2005-11-01,198.100
2005-12-01,198.100
2006-01-01,199.300
2006-02-01,199.400
2006-03-01,199.700
2006-04-01,200.700
2006-05-01,201.300
2006-06-01,201.800
2006-07-01,202.900
2006-08-01,203.800
2006-09-01,202.800
2006-10-01,201.900
2006-11-01,202.000
2006-12-01,203.100
2007-01-01,203.437
2007-02-01,204.226
2007-03-01,205.288
2007-04-01,205.904
2007-05-01,206.755
2007-06-01,207.234
2007-07-01,207.603
2007-08-01,207.667
2007-09-01,208.547
2007-10-01,209.190
2007-11-01,210.834
2007-12-01,211.445
2008-01-01,212.174
2008-02-01,212.687
2008-03-01,213.448
2008-04-01,213.942
2008-05-01,215.208
2008-06-01,217.463
2008-07-01,219.016
2008-08-01,218.690
2008-09-01,218.877
2008-10-01,216.995
2008-11-01,213.153
2008-12-01,211.398
2009-01-01,211.933
2009-02-01,212.705
2009-03-01,212.495
2009-04-01,212.709
2009-05-01,213.022
2009-06-01,214.790
2009-07-01,214.726
2009-08-01,215.445
2009-09-01,215.861
2009-10-01,216.509
2009-11-01,217.234
2009-12-01,217.347
2010-01-01,217.488
2010-02-01,217.281
2010-03-01,217.353
2010-04-01,217.403
2010-05-01,217.290
2010-06-01,217.199
2010-07-01,217.605
2010-08-01,217.923
2010-09-01,218.275
2010-10-01,219.035
2010-11-01,219.590
2010-12-01,220.472
2011-01-01,221.187
2011-02-01,221.898
2011-03-01,223.046
2011-04-01,224.093
2011-05-01,224.806
2011-06-01,224.806
2011-07-01,225.395
2011-08-01,226.106
2011-09-01,226.597
2011-10-01,226.750
2011-11-01,227.169
2011-12-01,227.223
2012-01-01,227.842
2012-02-01,228.329
2012-03-01,228.807
2012-04-01,229.187
2012-05-01,228.713
2012-06-01,228.524
2012-07-01,228.590
2012-08-01,229.918
2012-09-01,231.015
2012-10-01,231.638
2012-11-01,231.249
2012-12-01,231.221
2013-01-01,231.679
2013-02-01,232.937
2013-03-01,232.282
2013-04-01,231.797
2013-05-01,231.893
2013-06-01,232.445
2013-07-01,232.900
2013-08-01,233.456
2013-09-01,233.544
2013-10-01,233.669
2013-11-01,234.100
2013-12-01,234.719
2014-01-01,235.288
2014-02-01,235.547
2014-03-01,236.028
2014-04-01,236.468
2014-05-01,236.918
2014-06-01,237.231
2014-07-01,237.498
2014-08-01,237.460
2014-09-01,237.477
2014-10-01,237.430
2014-11-01,236.983
2014-12-01,236.252
2015-01-01,234.718
2015-02-01,235.236
2015-03-01,236.005
2015-04-01,236.156
2015-05-01,236.974
2015-06-01,237.684
2015-07-01,238.053
2015-08-01,238.028
2015-09-01,237.506
2015-10-01,237.781
2015-11-01,238.016
2015-12-01,237.817
2016-01-01,237.833
2016-02-01,237.469
2016-03-01,238.038
2016-04-01,238.827
2016-05-01,239.464
2016-06-01,240.167
2016-07-01,240.150
2016-08-01,240.602
2016-09-01,241.051
2016-10-01,241.691
2016-11-01,242.029
2016-12-01,242.772
2017-01-01,243.780
2017-02-01,243.961
2017-03-01,243.749
2017-04-01,244.051
2017-05-01,243.962
2017-06-01,244.182
2017-07-01,244.390
2017-08-01,245.297
2017-09-01,246.418
2017-10-01,246.587
2017-11-01,247.332
2017-12-01,247.901
2018-01-01,248.884
2018-02-01,249.369
2018-03-01,249.498
2018-04-01,249.956
2018-05-01,250.646
2018-06-01,251.134
2018-07-01,251.597
2018-08-01,251.879
2018-09-01,252.010
2018-10-01,252.794
2018-11-01,252.760
2018-12-01,252.723
2019-01-01,252.673
2019-02-01,253.113
2019-03-01,254.148
2019-04-01,254.958
2019-05-01,255.325
2019-06-01,255.361
2019-07-01,255.900
2019-08-01,256.179
2019-09-01,256.596
2019-10-01,257.305
2019-11-01,257.788
2019-12-01,258.263
2020-01-01,258.682
2020-02-01,259.007
2020-03-01,258.165
2020-04-01,256.094
2020-05-01,255.944
2020-06-01,257.217
2020-07-01,258.543
2020-08-01,259.580
2020-09-01,260.190
2020-10-01,260.352
2020-11-01,260.721
2020-12-01,261.560
2021-01-01,262.687
2021-02-01,263.579
2021-03-01,264.961
2021-04-01,266.614
2021-05-01,268.383
2021-06-01,270.654
2021-07-01,271.903
2021-08-01,272.676
2021-09-01,273.910
2021-10-01,276.550
2021-11-01,278.919
2021-12-01,280.845
2022-01-01,282.543
2022-02-01,284.500
2022-03-01,287.674
2022-04-01,288.561
2022-05-01,291.298
2022-06-01,294.957
2022-07-01,294.913
2022-08-01,295.097
2022-09-01,296.349
2022-10-01,298.007
2022-11-01,298.786
2022-12-01,298.832
2023-01-01,300.420
2023-02-01,301.450
2023-03-01,301.821
2023-04-01,302.845
2023-05-01,303.334
2023-06-01,304.014
2023-07-01,304.609
2023-08-01,306.082
2023-09-01,307.276
2023-10-01,307.696
2023-11-01,308.148
2023-12-01,308.741
2024-01-01,309.698
2024-02-01,310.967
2024-03-01,312.345
2024-04-01,313.023
2024-05-01,313.175
2024-06-01,313.044
2024-07-01,313.569
2024-08-01,314.062
2024-09-01,314.732
2024-10-01,315.631
2024-11-01,316.528
2024-12-01,317.604
2025-01-01,318.961
2025-02-01,319.679
2025-03-01,319.785
2025-04-01,320.302
2025-05-01,320.620
2025-06-01,321.435
2025-07-01,322.169
2025-08-01,323.291
2025-09-01,324.245
2025-10-01,324.654
2025-11-01,325.063
2025-12-01,326.031
2026-01-01,326.588
2026-02-01,327.460
2026-03-01,330.293
2026-04-01,332.407
2026-05-01,333.979
2026-06-01,332.568
